tile,osm_type,osm_id,lat,lon,k,v,name,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,wheelchair,emergency,beds,brand_wikidata
28,node,12590215126,19.2851481,-99.6658081,amenity,school,Yoga Natural,,,,Calle Valentín Gómez Farías,,,,50120,7223646985,,,,,
28,node,12590263303,19.2821156,-99.6524602,amenity,clinic,Centro Quiroterapeutico Integral,,,,Calle Ramón Corona,,,Toluca de Lerdo,50130,7222643882,,,,,
28,node,12590270289,19.2830612,-99.6697953,amenity,clinic,Unidad De Hemodialisis,,,,Calle Colegio de San Nicolás,,,Toluca de Lerdo,50120,,,,,,
28,node,12590270596,19.2811445,-99.6522204,amenity,school,Didactik School,,,,Calle Ignacio López Rayón,,,Toluca de Lerdo,50130,+527223940064,www.aprendi.com.mx,,,,
28,node,12590279084,19.2798902,-99.6532434,amenity,clinic,Consultorio De Oftalmología,,,,Calle Pablo Sidar,,,Toluca de Lerdo,50130,,,,,,
28,node,12590289231,19.2798776,-99.6531978,amenity,clinic,Consultorio Cardiología,,,,Calle Rafael Miguel Hidalgo,,,Toluca de Lerdo,50130,,www.cardiolix.com,,,,
28,node,12590293467,19.2799181,-99.6532112,amenity,clinic,Consultorio Médico Con Especialidad En Nutrición Y Endocrinología,,,,Calle Rafael Miguel Hidalgo,,,Toluca de Lerdo,50130,,,,,,
28,node,12590356626,19.2945524,-99.6658015,amenity,clinic,Bienestar C&m Consultorios,,,,,,,,,,,,,,
28,node,12590482078,19.2793621,-99.6554784,amenity,school,Instituto Pedagogico y de Estudio Superior Toluca,,,,Calle Ignacio Allende,,,Toluca de Lerdo,50130,+527222121232,https://www.ipyest.edu.mx/,,,,
28,node,12590482079,19.2785202,-99.6561746,amenity,school,Centro de Estudios e Investigación en Desarrollo Sustentable Cedes Uaemex,,,,Calle Mariano Matamoros,,,Toluca de lerdo,50130,,http://www.siea.uaemex.mx/cedes/,,,,
28,node,12590491317,19.2758238,-99.6565389,amenity,school,Departamento De Desarrollo Del Recurso Humano,,,,Calle Mariano Matamoros,,,Toluca de lerdo,50130,+527222126128,http://www.uaemex.mx/,,,,
28,node,12590495621,19.2782569,-99.6556367,amenity,clinic,Consultorio Psicoterapéutico,,,,Calle Ignacio Allende,,,Toluca de lerdo,50130,,,,,,
28,node,12591209898,19.2878646,-99.6641005,amenity,clinic,Medcuba,,,,Avenida José María Morelos y Pavón,,,,50080,,,,,,
28,node,12591880776,19.2774874,-99.6748736,amenity,university,Ual Tollocan Toluca,,,,Avenida Paseo Tollocan,,,Toluca de Lerdo,50170,,,,,,
28,node,12591917554,19.2763242,-99.6711163,amenity,clinic,Consultorio Pediatrico,,,,Calle Laguna de Tixtla,,,Toluca de Lerdo,50110,,,,,,
28,node,12591958712,19.2784746,-99.6715863,amenity,school,Highlandenrs,,,,Calle José María Lafragua,,,Toluca de Lerdo,50110,7222171732,www.institutohighlanders.com.mx,,,,
28,node,12593376153,19.2896851,-99.6664501,amenity,clinic,Shakti Salud Familiar,,,,Calle Miguel Hidalgo y Costilla,,,,50080,,,,,,
28,node,12593465119,19.2898769,-99.6676156,amenity,clinic,Clinica Especializada En Salud Integral Cesain,,,,Calle Miguel Hidalgo y Costilla,,,,50080,,,,,,
28,node,12593495939,19.2894459,-99.668792,amenity,school,Escuela Agra Montessory,,,,Calle Miguel Hidalgo y Costilla,,,,50080,,,,,,
28,node,12593515245,19.2849069,-99.6684261,amenity,school,Escuela Del Deporte Profesor Javier Garcia Moreno R,,,,Calle Valentín Gómez Farías,,,Toluca de Lerdo,50120,,,,,,
28,node,12593564049,19.2843828,-99.6693729,amenity,school,Centro De Atencion Multiple Prof Jose Guadarrama Alvarado,,,,Calle Enrique Carniado,,,Toluca de Lerdo,50120,,,,,,
28,node,12593617037,19.2845777,-99.6698557,amenity,college,Alfa Lambda Educacion,,,,Calle Manuel Correa,,,Toluca de Lerdo,50120,7228972971,,,,,
28,node,12593691556,19.2829979,-99.667844,amenity,school,Escuela Primaria Gustavo Diaz Ordaz,,,,Calle Francisco Javier Gaxiola,,,Toluca de Lerdo,50120,,,,,,
28,node,12593785338,19.2822663,-99.6654059,amenity,clinic,Nutricion Oncologica,,,,Calle Felipe Villanueva,,,Toluca de Lerdo,50120,,,,,,
28,node,12593815732,19.2845575,-99.6640165,amenity,clinic,Consultorio Medico Otorrinolaringologo,,,,Calle Eduardo González y Pichardo,,,Toluca de Lerdo,50130,,,,,,
28,node,12593993654,19.2883196,-99.6614631,amenity,school,Centro Escolar Justo Sierra Mendez,,,,Calle Melchor Ocampo,,,Toluca de Lerdo,50080,,,,,,
28,node,12594023795,19.2874639,-99.6605645,amenity,school,Colegio Vilaseca De Toluca,,,,Calle Corregidor Gutiérrez,,,Toluca de Lerdo,50080,,https://www.colegiovilaseca.edu.mx/,,,,
28,node,12594025644,19.2853347,-99.6607067,amenity,college,Escuela Mecanica Dental,,,,Calle Valentín Gómez Farías,,,Toluca de Lerdo,50130,,,,,,
28,node,12594049536,19.2888284,-99.6638824,amenity,clinic,Orthoquinecium,,,,Calle Eduardo González y Pichardo,,,Toluca de Lerdo,50080,7224644133,,,,,
28,node,12594050294,19.2877702,-99.6632065,amenity,university,Universidad Digital Del Estado De Mexico,,,,Avenida José María Morelos y Pavón,,,Toluca de Lerdo,50080,7222143682,https://edomex.gob.mx/,,,,
28,node,12594053291,19.2783603,-99.6512602,amenity,clinic,Clínica Medicina Estética,,,,Avenida Profesor Heriberto Enríquez,,,Toluca de Lerdo,50130,7222177564,,,,,
28,node,12594054488,19.2902082,-99.6630026,amenity,university,Universidad Digital Del Estado De Mexico,,,,Calle Miguel Hidalgo y Costilla,,,Toluca de Lerdo,50080,,www.udemex.gob,,,,
28,node,12594091226,19.2767141,-99.6530095,amenity,school,Escuela Primaria Isidro Fabela Turno Vespertino,,,,Calle Pablo Sidar,,,Toluca de Lerdo,50130,7222809104,,,,,
28,node,12594106156,19.2907297,-99.6637268,amenity,school,Yoga Solar,,,,Calle Eduardo González y Pichardo,,,Toluca de Lerdo,50080,7222135330,,,,,
28,node,12594108236,19.2923369,-99.6656744,amenity,clinic,Consultorio De Oncologia,,,,Calle el Oro,,,Toluca de Lerdo,50040,7222144796,,,,,
28,node,12594116415,19.2918613,-99.6655667,amenity,clinic,Consultorio De Gastroenterologia,,,,Calle Sebastián Lerdo de Tejada Poniente,,,Toluca de Lerdo,50040,7222644274,,,,,
28,node,12594116971,19.2920638,-99.6647005,amenity,clinic,Consultorio Medico De Cirujia General Y Gastroenterologia,,,,Calle Sultepec,,,Toluca de Lerdo,50040,7222130689,,,,,
28,node,12594118745,19.2919017,-99.6655596,amenity,hospital,Medica San Jose,,,,Calle Sebastián Lerdo de Tejada Poniente,,,Toluca de Lerdo,50040,,,,,,
28,node,12594132274,19.2923156,-99.6656723,amenity,clinic,Consultorio de Ginecología,,,,Calle el Oro,,,Toluca de Lerdo,50040,7222144796,,,,,
28,node,12594137519,19.2923292,-99.6656414,amenity,clinic,Consultorio De Neurocirujia,,,,Calle el Oro,,,Toluca de Lerdo,50040,7222144796,,,,,
28,node,12594137588,19.2946321,-99.6635193,amenity,clinic,Consultorio Medico,,,,Calle San Miguel,,,Toluca de Lerdo,50040,,,,,,
28,node,12594145911,19.2957831,-99.6657996,amenity,clinic,Intermedica Especialidades Pediatria,,,,Calle el Oro,,,Toluca de Lerdo,50040,,,,,,
28,node,12594147011,19.2922942,-99.6656785,amenity,clinic,Consultorio De Urología,,,,Calle el Oro,,,Toluca de Lerdo,50040,7222144796,,,,,
28,node,12594148911,19.2923583,-99.6656517,amenity,clinic,Consultorio De Cardiologia,,,,Calle Tenancingo,,,Toluca de Lerdo,50040,7221671612,,,,,
28,node,12594149889,19.2938753,-99.6632409,amenity,school,Escuela De Manejo Aprende,,,,Calle Toluca,,,Toluca de Lerdo,50040,,https://www.escuelademanejoaprende.com/,,,,
28,node,12594162953,19.2929982,-99.6649594,amenity,clinic,Clinica El Sagrado Corazon,,,,Calle Sultepec,,,Toluca de Lerdo,50040,7222153551,,,,,
28,node,12594201857,19.2952367,-99.6675803,amenity,school,Escuela Primaria Profesor Heriberto Henriquez,,,,Calle Chalco,,,Toluca de Lerdo,50040,,,,,,
28,node,12594228864,19.2929828,-99.6669428,amenity,clinic,Pedicurista,,,,Calle Ixtlahuaca,,,Toluca de Lerdo,50040,7222144484,,,,,
28,node,12594241066,19.2913449,-99.6660228,amenity,college,Centro Universitario Liceo Mexiquense,,,,Avenida Sebastián Lerdo de Tejada,,,Toluca de Lerdo,50080,,,,,,
28,node,12594383233,19.2836406,-99.6735794,amenity,clinic,Torre Medica Florencia,,,,Paseo Vicente Guerrero,,,,50120,,,,,,
28,node,12594485489,19.2843194,-99.6740229,amenity,hospital,Torre Medica Florencia 2,,,,Paseo Vicente Guerrero,,,,50120,,,,,,
28,node,12594523174,19.283205,-99.6732573,amenity,clinic,Consultorio Medico 802,,,,Paseo Vicente Guerrero,,,,50120,,,,,,
28,node,12595672274,19.2843204,-99.6739611,amenity,clinic,Torre Medica 2 Consultorio 603,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,5552529997,,,,,
28,node,12595677055,19.2843897,-99.674023,amenity,clinic,Torre Medica 2 Cardiologia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7223187124,,,,,
28,node,12595680951,19.2843295,-99.6740027,amenity,clinic,Torre Medica 2 Cardiologo,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7222105192,,,,,
28,node,12595689477,19.2843746,-99.6740328,amenity,clinic,Torre Medica 2 Oncologo,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7224293812,,,,,
28,node,12595696647,19.2832638,-99.6749157,amenity,school,Escuela Dr Gustavo Baz Prada,,,,Calle San Luis,,,Toluca de Lerdo,50170,,,,,,
28,node,12595699404,19.284388,-99.6740106,amenity,clinic,Torre Medica 2,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,55113664704,,,,,
28,node,12595745021,19.2843571,-99.6740673,amenity,clinic,Torre Medica 2 Psiquiatria Y Psicoterapia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7222131911,,,,,
28,node,12595745248,19.2843487,-99.6739514,amenity,clinic,Torre Medica 2 Pediatría Y Neonatología,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,,,,,,
28,node,12595745254,19.2843637,-99.6740312,amenity,clinic,Torre Medica 2 Consulta General,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7225724529,,,,,
28,node,12595745565,19.2843654,-99.6739921,amenity,clinic,Torre Medica 2 Cirujano,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,,,,,,
28,node,12595750860,19.2843688,-99.6739637,amenity,clinic,Torre Medica 2 Gastroenterologia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,,,,,,
28,node,12595766986,19.2837185,-99.6735537,amenity,clinic,Torre Medica 1 Urologia Y Uroginecologia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7221670250,,,,,
28,node,12595787965,19.2843808,-99.6740056,amenity,clinic,Torre Medica 2 Ginecologia Y Obstetricia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7222156223,,,,,
28,node,12595799107,19.2837109,-99.6735175,amenity,clinic,Torre Medica 1 Cirugia General Laparoscopia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7222076236,,,,,
28,node,12595801884,19.2836514,-99.6735295,amenity,clinic,Consultorios De Medicina Especializada Del Sector Privado,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,,,,,,
28,node,12595803722,19.2837097,-99.6735389,amenity,clinic,Torre Florencia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7224987660,,,,,
28,node,12595808339,19.2837755,-99.6736073,amenity,clinic,Torre Medica Florencia Neurocirujano Cerebro-columna,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,,,,,,
28,node,12595810733,19.2836654,-99.6735282,amenity,clinic,Consultorios De Medicina Especializada Del Sector Privado,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,,,,,,
28,node,12595819853,19.2836426,-99.673551,amenity,clinic,Torre Medica Florencia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,,,,,,
28,node,12595821730,19.2837363,-99.6736301,amenity,clinic,Torre Medica Florencia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7224037212,,,,,
28,node,12595832179,19.2836679,-99.673504,amenity,clinic,Torre Medicaflorencia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7222548561,,,,,
28,node,12595838021,19.2837894,-99.6735724,amenity,clinic,Torre Médica 1,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,,,,,,
28,node,12595848984,19.2837666,-99.6735644,amenity,clinic,Consulta General,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,,,,,,
28,node,12595848985,19.2838072,-99.6735429,amenity,clinic,Torre Medica Florencia,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7223166449,,,,,
28,node,12595858207,19.2832476,-99.6732506,amenity,clinic,Torre Medica 2 Ginecologia Embarazo Riesgoso,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7222131911,,,,,
28,node,12595862524,19.2832502,-99.6732667,amenity,clinic,Torre Medica 2 Angiologia Y Cirugia Vascular,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7222130013,,,,,
28,node,12595870973,19.2832388,-99.6732908,amenity,clinic,Torre Medica 2 Angiologia Y Cirugia Vascular,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7222130013,,,,,
28,node,12595878722,19.2831833,-99.6732621,amenity,clinic,Torre Medica 2 Ortopedia Pediatrica,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7222154637,,,,,
28,node,12596300592,19.281408,-99.6727887,amenity,clinic,Consultorio Pediatrico,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50511,,,,,,
28,node,12596322162,19.2826182,-99.6725982,amenity,clinic,Consultorio De Ginecologia Y Obstreticia,,,,Avenida Prolongación San Buenaventura,,,Toluca de Lerdo,50120,7222641258,,,,,
28,node,12596331947,19.2842967,-99.6739715,amenity,clinic,Torre Medica 2 Pediatria,,,,Paseo Vicente Guerrero,,,Toluca de Lerdo,50120,7224901347,,,,,
28,node,12596347520,19.2853879,-99.6724936,amenity,clinic,Consultorio Medico,,,,Calle Leonardo Bravo,,,Toluca de Lerdo,50080,7223132037,,,,,
28,node,12597403308,19.2891898,-99.6729491,amenity,clinic,Pre Mei,,,,Miguel Hidalgo,,General Agustín Millán,,50080,72221674599,,,,,
28,node,12597554547,19.2797486,-99.6645725,amenity,clinic,Consultora Psicologica Integral,,,,Calle Esteban Plata,,,,50120,,,,,,
28,node,12598440797,19.2971323,-99.6701519,amenity,school,Colegio Cibeles Cct15pes1067l,,,,Lerma,,,,50040,,,,,,
28,node,12609767667,19.2891119,-99.671919,amenity,college,Estacionamiiento De La Escuela Cuitlahuac,,,,Calle Miguel Hidalgo y Costilla,,,,50080,,,,,,
28,node,12616865988,19.2939855,-99.6562613,amenity,clinic,Escuela Secundaria Oficial Numero Uno Miguel Hidalgo,,,,Calle Santos Degollado,,,,50050,,,,,,
28,node,12624577824,19.2810553,-99.6698324,amenity,clinic,Nutricion Integral,,,,Fray Sevando Teresa de Mier,,,,50120,,,,,,
28,node,12668234712,19.2922742,-99.655734,shop,convenience,Agua inmaculada,,,,,,,,,,,,,,
28,node,12668291700,19.2921873,-99.6556065,amenity,pharmacy,Farmacia y droguería Toluca,,,,,,,,,,,,,,
28,node,12741870532,19.2853219,-99.658803,amenity,clinic,Consultorio Dr Sergio Contreras,,,,,,,,,,,,,,
28,node,12779200239,19.2750405,-99.6645417,amenity,clinic,,,,,,,,,,,,,,,
28,way,204164405,19.27662,-99.649765,amenity,school,Escuela Secundaria Oficial No. 3 Lic. Benito Juarez,,,,Avenida Profesor Heriberto Enríquez,,,Toluca de Lerdo,50130,7222123406,,,,,
28,way,204169796,19.28238,-99.6503278,amenity,school,Escuela Primaria Ignacio Manuel Altamirano 15epr0957q,,,,Calle Ramón Corona,,,Toluca,50130,,,,,,
28,way,204610161,19.2903872,-99.6503765,amenity,school,Centro escolar Lázaro Cárdenas,,,,,,,,,,,,,,
28,way,204977465,19.2762205,-99.6528545,amenity,school,,,,,,,,,,,,,,,
28,way,204981224,19.2795306,-99.6675479,amenity,university,Escuela Normal Superior del Estado de México,,,,Avenida General Venustiano Carranza,,,Toluca de Lerdo,50120,,www.ensem.edu.mx,,,,
28,way,204981309,19.2784612,-99.6648835,amenity,college,Escuela Felipe Villanueva,,,,,,,,,,,,,,
28,way,204981333,19.2780378,-99.6613947,amenity,college,,,,,,,,,,,,,,,
28,way,204982891,19.2863233,-99.673336,amenity,college,"Escuela Secundaria #4 ""Dr. Jorge Jiménez Cantú""",,SEP,,Calle Fray Bernardino de Sahagún,206,,Toluca de Lerdo,50080,,https://secundaria4.com.mx/,,,,
28,way,204983478,19.2827672,-99.6745133,amenity,school,Primario Gustavo Baz Prada,,,,,,,,,,,,,,
28,way,205149849,19.2959969,-99.6708097,amenity,school,"Escuela Preparatoria No. 4 ""Ignacio Ramírez Calzada""",,Universidad Autónoma del Estado de México,,,,,Toluca,,,,,,,
28,way,205716934,19.2818105,-99.6531952,amenity,university,,,,,,,,,,,,,,,
28,way,205717267,19.2847398,-99.6538148,amenity,school,,,,,,,,,,,,,,,
28,way,260694104,19.2942916,-99.6572466,amenity,parking,,,,,,,,,,,,,,,
28,way,260694603,19.2923384,-99.6588701,amenity,parking,,,,,,,,,,,,,,,
28,way,261936077,19.2958625,-99.6561966,amenity,school,,,,,,,,,,,,,,,
28,way,261936083,19.289693,-99.6535489,amenity,parking,,,,,,,,,,,,,,,
28,way,314878022,19.2898112,-99.6513303,amenity,post_office,Correos de México,,,,,,,,,,,,,,
28,way,314879703,19.2926552,-99.6540742,shop,mall,Plaza de la Tecnología,,,Mo-Su 10:00-19:00+,,,,,,,,,,,
28,way,314885492,19.2806467,-99.6681783,amenity,marketplace,"Mercado ""Morelos""",,,,,,,,,,,,,,
28,way,314907949,19.2843916,-99.6566544,amenity,parking,,,,,,,,,,,,,,,
28,way,314910081,19.284539,-99.6575679,amenity,parking,,,,,Calle Nicolás Bravo,,,,,,,,,,
28,way,315329164,19.2851397,-99.6586274,amenity,pharmacy,Farmacia Guadalajara,Farmacia Guadalajara,,,,,,,,,,,,,Q5435609
28,way,315330561,19.2863796,-99.6551722,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50J5G,,,,Q1342538
28,way,315331524,19.2865297,-99.653556,shop,supermarket,Soriana,,,,Benito Juarez Garcia,,,Toluca de Lerdo,,,,,,,
28,way,315358805,19.2854065,-99.6571938,amenity,parking,,,,,,,,,,,,,,,
28,way,315358964,19.2855387,-99.6575462,amenity,parking,,,,,,,,,,,,,,,
28,way,315359113,19.2859472,-99.6568095,amenity,parking,,,,,,,,,,,,,,,
28,way,315360095,19.285147,-99.6552471,amenity,parking,,,,,Calle Valentín Gómez Farías,,,Toluca de Lerdo,,,,,,,
28,way,315360096,19.2849936,-99.655378,amenity,parking,,,,,Calle Valentín Gómez Farías,,,Toluca de Lerdo,,,,,,,
28,way,315360099,19.2855219,-99.654655,amenity,parking,,,,,Calle Valentín Gómez Farías,,,Toluca de Lerdo,,,,,,,
28,way,315360367,19.288711,-99.6562225,amenity,parking,,,,,,,,,,,,,,,
28,way,315701343,19.2828963,-99.660304,amenity,parking,,,,,,,,,,,,,,,
28,way,315701344,19.2835376,-99.6604779,amenity,parking,,,,,,,,,,,,,,,
28,way,315702994,19.2786397,-99.6594276,amenity,parking,,,,,,,,,,,,,,,
28,way,315914377,19.2893101,-99.6567701,shop,mall,Acrópolis,,,,,,,,,,,,,,
28,way,316973973,19.284981,-99.6571116,shop,convenience,"Miscelánea ""La Odisea""",,,,Calle Hermenegildo Galeana,,,Toluca de Lerdo,,,,,,,
28,way,316981295,19.2863129,-99.6551413,amenity,parking,,,Oxxo,,,,,,,,,,,,
28,way,316981775,19.27919,-99.6673608,amenity,parking,,,,,,,,,,,,,,,
28,way,321451757,19.2860628,-99.6580027,amenity,parking,,,,,,,,,,,,,,,
28,way,321451758,19.2862626,-99.6589048,amenity,parking,,,,,,,,,,,,,,,
28,way,332242325,19.2954154,-99.6521099,amenity,marketplace,"Mercado ""16 de Septiembre""",,,,,,,,,,,,,,
28,way,332401578,19.2864991,-99.6582545,amenity,fuel,Pemex,PEMEX,,,Calle José Vicente Villada,,,,,,,,,,
28,way,342479737,19.2900008,-99.660999,amenity,fuel,Pemex,PEMEX,,,Calle Melchor Ocampo,107,,Toluca de Lerdo,50080,01 722 215 0721,,,,,
28,way,345494592,19.2911039,-99.6600149,amenity,library,Biblioteca del Poder Legislativo Dr José María Luis Mora,,,,,,,,,,,,,,
28,way,345680266,19.2911093,-99.6517901,amenity,parking,,,,,,,,,,,,,,,
28,way,345742925,19.2911305,-99.6590623,amenity,parking,,,,,,,,,,,,,,,
28,way,345742927,19.2906211,-99.6584261,amenity,parking,,,,,,,,,,,,,,,
28,way,345742929,19.2906953,-99.6588029,amenity,parking,Karl´s Parking,,,,,,,,,,,,,,
28,way,345742931,19.2875671,-99.6621316,shop,supermarket,Garis,,,,,,,,,,,,,,
28,way,346042703,19.2897322,-99.6562009,amenity,parking,,,,,,,,,,,,,,,
28,way,349351321,19.2830912,-99.6529544,amenity,university,Edificio Administrativo de la UAEM,,,,,,,,,,,,,,
28,way,349353276,19.2780515,-99.6576181,amenity,university,Facultad de Lenguas,,UAEM,7:00 - 22:00,,,,,,,,limited,,,
28,way,362424087,19.296714,-99.6671325,amenity,parking,,,,,,,,,,,,,,,
28,way,366335735,19.2842382,-99.6581336,shop,mall,Plaza Villada,,,,,,,,,,,,,,
28,way,366335737,19.2834788,-99.657872,amenity,school,"Escuela Secundaria Oficial No. 0002 ""Licenciado Adolfo López Mateos""",,,,Calle José Vicente Villada,,,,50130,7222156203,,,,,
28,way,400345543,19.2876647,-99.6597,amenity,parking,,,,,,,,,,,,,,,
28,way,400345544,19.2867705,-99.6591985,amenity,parking,,,,,,,,,,,,,,,
